Title,Author,Publication Year
"Serendipity - vom Glück des Findens : Niklas Luhmann, Ulrich Rückriem, Jörg Sasse / Hg. Friedrich Meschede unter Mitarbeit von Meta Marina Beeck ; mit Beiträgen von Michael Diers, Jürgen Kaube, André Kieserling, Johannes F. K. Schmidt, Steffen Siegel ; Kunsthalle Bielefeld","Meschede, Friedrich [Herausgeber]; Kaube, Jürgen [Mitwirkender]; Kieserling, André [Mitwirkender]; Schmidt, Johannes F. K. [Mitwirkender]; Siegel, Steffen [Mitwirkender]; Luhmann, Niklas [Illustrator]; Rückriem, Ulrich [Illustrator]; Sasse, Jörg [Illustrator]; Diers, Michael [Mitwirkender]",2015
[Die Moral der Gesellschaft] ; Shakai no dōtoku = Die Moral der Gesellschaft / Nikurasu Rūman cho ; Baba Yasuo yaku,"Luhmann, Niklas [Verfasser]; Baba, Yasuo [Mitwirkender]",2015
[Recht der Gesellschaft] ; She hui zhong de fa : Das Recht der Gesellschaft / Nikelasi Luman zhu ; Guo li bian yi guan zhu yi ; Li Juntao yi,"Luhmann, Niklas,, 1927-1998; Li, Juntao",2015
Systemtheorie und Differenzierungstheorie als Kritik : Perspektiven in Anschluss an Niklas Luhmann / Albert Scherr (Hrsg.),"Scherr, Albert [Herausgeber]",2015
Theorie als Mission : Fest- und Streitschrift zum 60. Geburtstag von Heribert W. Gärtner / Manfred Borutta ... (Hrsg.),"Borutta, Manfred [Herausgeber]; Gärtner, Heribert W. [Gefeierter]; Bowert, Barbara Mitwirkender]; [Grasekamp, Guido [Mitwirkender]; Ketzer, Ruth [Mitwirkender]; Löttgen, Katharina Theresia Mitwirkender]; [Özlü, Ismail [Mitwirkender]; Voß, Christian [Mitwirkender]",2015
Theorie als Mission : Fest- und Streitschrift zum 60. Geburtstag von Heribert W. Gärtner,"Gärtner, Heribert W. [Gefeierter]; Borutta, Manfred [Herausgeber]; Grasekamp, Guido [Herausgeber]; Ketzer, Ruth [Herausgeber]",2015
[Rechtssoziologie] ; A sociological theory of law / Niklas Luhmann ; translated by Elizabeth King-Utz and Martin Albrow ; edited by Martin Albrow,"Luhmann, Niklas [Verfasser]; Albrow, Martin [Mitwirkender]; King-Utz, Elizabeth [Mitwirkender]",2014
An introduction to Niklas Luhmann : logic and investigations / edited by Joseph J. Pilotta and Wei-San Sun,"Pilotta, Joseph J. [Herausgeber]",2014
Aşk : bir alıştırma / Niklas Luhmann. Çeviren: Akın Terzi,"Luhmann, Niklas [Verfasser]",2014
"[Das Recht der Gesellschaft] ; Das Recht der Gesellschaft, koreanisch","Luhmann, Niklas",2014
Der Phoenix Literatur : Romantik und Expressionismus im Prozess der Selbstreproduktion des Literatursystems / Roland Wolff,"Wolff, Roland [Verfasser]",2014
"Der Umbau der gesellschaftlichen Systeme in Goethes ""Wilhelm Meister-Romanen"" In Anlehnung an die Systemtheorie von Niklas Luhmann / Song Suk Suh. Gutachter: Volkmar Hansen ; Henriette Herwig","Suh, Song Suk Verfasser]; Hansen, Volkmar [Akademischer Betreuer]; [Herwig, Henriette [Akademischer Betreuer]",2014
Die Diskursethik im Spannungsfeld von Systemtheorie und Differenzphilosophie : Habermas - Luhmann - Lyotard / Christoph Seiler,"Seiler, Christoph [Verfasser]",2014
Die Diskursethik im Spannungsfeld von Systemtheorie und Differenzphilosophie : Habermas - Luhmann - Lyotard,,2014
Die Paradoxie des Rechts. / Chih-Chiang Lai,"Lai, Chih-Chiang [Verfasser]",2014
Die Paradoxie des Rechts / von Chih-Chiang Lai,"Lai, Chih-Chiang [Verfasser]",2014
[Einführung in die Theorie der Gesellschaft] ; Introduzione alla teoria della societa / Niklas Luhmann ; a cura di Dirk Baecker ; edizione e tradizione italiana a cura di Giancarlo Corsi,"Luhmann, Niklas [Verfasser]",2014
Kultursoziologie : klassische Texte - aktuelle Debatten ; ein Reader / Frank Adloff ... (Hg.),"Adloff, Frank [Herausgeber]; Alexander, Jeffrey C. Mitwirkender]; Archer, Margaret S. [Mitwirkender]; Berger, Peter [Mitwirkender]; [Bourdieu, Pierre [Mitwirkender]; Brubaker, Rogers Mitwirkender]; [Cooper, Frederick [Mitwirkender]; DiMaggio, Paul Mitwirkender]; Durkheim, Emile [Mitwirkender]; Eisenstadt, Shmuel N. [Mitwirkender]; Engels, Friedrich [Mitwirkender]; Foucault, Michel [Mitwirkender]; [Halbwachs, Maurice [Mitwirkender]; Hochschild, Arlie Russell [Mitwirkender]; Inglehart, Ronald [Mitwirkender]; Jepperson, Ronald L. Mitwirkender]; Kroeber, Alfred L. [Mitwirkender]; [Lamont, Michèle [Mitwirkender]; Latour, Bruno [Mitwirkender]; Luckmann, Thomas Mitwirkender]; [Luhmann, Niklas [Mitwirkender]; Mannheim, Karl [Mitwirkender]; Marx, Karl [Mitwirkender]; Mauss, Marcel [Mitwirkender]; Mead, George Herbert Mitwirkender]; Meyer, John W. [Mitwirkender]; Parsons, Talcott [Mitwirkender]; Plessner, Helmuth [Mitwirkender]; Simmel, Georg [Mitwirkender]; Swidler, Ann [Mitwirkender]; Tomasello, Michael [Mitwirkender]; Weber, Max [Mitwirkender]; West, Candace [Mitwirkender]; Williams, Raymond [Mitwirkender]; Zimmerman, Don H. [Mitwirkender]; [Büttner, Sebastian M. [Herausgeber]; Moebius, Stephan [Herausgeber]; Schützeichel, Rainer [Herausgeber]",2014
Love : A Sketch / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",2014
Love : A Sketch / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",2014
Love as Passion : The Codification of Intimacy / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",2014
Love as Passion : The Codification of Intimacy / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",2014
Luhmann und der Suhrkampstreit : die Kontroverse von Recht und Literatur vor dem Hintergrund der allgemeinen Systemtheorie / Pascal Pitz,"Pitz, Pascal [Verfasser]",2014
Mediale Reflexivität : Beiträge zu einer negativen Medientheorie / Jan-H. Möller,"Möller, Jan-H. [Verfasser]",2014
Mediale Reflexivität : Beiträge zu einer negativen Medientheorie / Jan-H. Möller,"Möller, Jan-H. [Verfasser]",2014
Pravo društva / Niklas Luhmann. S njemačkoga preveo Kiril Miladinov,"Luhmann, Niklas [Verfasser]",2014
[Die Realität der Massenmedien] ; Realita masmédií / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",2014
Risuku no shakaigaku = Soziologie des Risikos / Nikurasu Rūman. Takeaki Komatsu yaku,"Luhmann, Niklas [Verfasser]",2014
Shakai no onkyōgaku : Rūmanha shisutemuron kara hō genshō o miru / Mōri Yasutoshi,"Mōri, Yasutoshi [Verfasser]",2014
[Die Kunst der Gesellschaft] ; She hui zhong de yi shu = Die Kunst der Gesellschaft / Ni ke la si Lu man zhu ; Guo jia jiao yu yan jiu yuan zhu yi ; Zhang Jin hui yi ; Lu Gui xian shen ding,"Luhmann, Niklas [Verfasser]; Zhang, Jinhui [Übersetzer]; Lu, Guixian [Herausgeber]",2014
Sociología política / Niklas Luhmann. Ed. de André Kieserling. Trad. de Iván Ortega Rodríguez,"Luhmann, Niklas [Verfasser]; Kieserling, André [Herausgeber]",2014
Vertrauen / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",2014
Vertrauen : ein Mechanismus der Reduktion sozialer Komplexität / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",2014
"Wie halten Sie's mit Außerirdischen, Herr Luhmann? : nicht unmerkwürdige Gespräche mit Niklas Luhmann über Tee mit Außerirdischen, Frauenförderung und Eliten, Reformpädagogik, Liebeserfahrungen, Europaerwartungen von Sozialisten, Kriege im Namen Gottes u.a.m. / Klaus Dammann (Hg.)","Dammann, Klaus [Herausgeber]; Luhmann, Niklas [Mitwirkender]",2014
"Wie halten Sie's mit Außerirdischen, Herr Luhmann? : nicht unmerkwürdige Gespräche mit Niklas Luhmann über Tee mit Außerirdischen, Frauenförderung und Eliten, Reformpädagogik, Liebeserfahrungen, Europaerwartungen von Sozialisten, Kriege im Namen Gottes u.a.m. / Klaus Dammann (Hg.)","Dammann, Klaus [Herausgeber]; Luhmann, Niklas [Mitwirkender]",2014
Zwischen Überhöhung und Kritik : Wie Kulturtheoretiker zeitgenössische Kunst interpretieren / Dagmar Danko,"Danko, Dagmar [Verfasser]",2014
A systems theory of religion / Niklas Luhmann. Ed. by André Kieserling. Transl. by David A. Brenner with Adrian Hermann,"Luhmann, Niklas [Verfasser]",2013
Der blinde Fleck in Luhmanns Systemtheorie / Günter Schulte,"Schulte, Günter [Verfasser]",2013
Duale Rahmentheorie Sozialer Arbeit : Luhmanns Systemtheorie und Deweys Pragmatismus im Kontext situativer Interventionen / Werner Schönig,"Schönig, Werner [Verfasser]",2013
"Gesellschaftsstruktur und Semantik : Bd. 2, japan.","Luhmann, Niklas [Verfasser]",2013
Grundlagen der systemischen Prävention : ein Theoriebuch für Lehre und Praxis / Martin Hafen,"Hafen, Martin [Verfasser]",2013
[Luhmann] ; Introduction to systems theory / Niklas Luhmann ; edited by Dirk Baecker ; translated by Peter Gilgen,"Luhmann, Niklas [Verfasser]; Baecker, Dirk [Mitwirkender]; Gilgen, Peter [Mitwirkender]",2013
"Kommunikation und Gesellschaft - systemtheoretisch beobachtet : Sprache, Schrift, einseitige Massen- und digitale Online-Medien","Thye, Iris [Verfasser]",2013
"Kommunikation und Gesellschaft - systemtheoretisch beobachtet : Sprache, Schrift, einseitige Massen- und digitale Online-Medien / Iris Thye","Thye, Iris [Verfasser]",2013
Kontingenz und Recht : Rechtstheorie im interdisziplinären Zusammenhang / Niklas Luhmann. Hrsg. von Johannes F. K. Schmidt,"Luhmann, Niklas [Verfasser]; Schmidt, Johannes F. K. [Herausgeber]",2013
Kontingenz und Recht : Rechtstheorie im interdisziplinären Zusammenhang / Niklas Luhmann,"Luhmann, Niklas [Verfasser]; Schmidt, Johannes F. K. [Herausgeber]",2013
Kontingenz und Recht : Rechtstheorie im interdisziplinären Zusammenhang / Niklas Luhmann,"Luhmann, Niklas [Verfasser]; Schmidt, Johannes F. K. [Herausgeber]",2013
La moral de la sociedad / Niklas Luhmann. Ed. de Detlef Horster. Trad. de Iván Ortega Rodríguez,"Luhmann, Niklas [Verfasser]",2013
Luhmann’s “Social Systems” Theory: Preliminary Fragments for a Theory of Translation / Hans J. Vermeer,"Vermeer, Hans J. [Verfasser]",2013
Macht im System / Niklas Luhmann. Hrsg. von André Kieserling,"Luhmann, Niklas [Verfasser]; Kieserling, André [Herausgeber]",2013
Macht im System / Niklas Luhmann,"Luhmann, Niklas [Verfasser]; Kieserling, André [Herausgeber]",2013
Macht im System / Niklas Luhmann,"Luhmann, Niklas [Verfasser]; Kieserling, André [Herausgeber]",2013
"Minima res : riflessioni realiste su Niklas Luhmann / Istituto Filosofico, Studi Tomistici. A cura di Emmanuele Morandi","Morandi, Emmanuele [Herausgeber]",2013
Niklas Luhmann. Die Knappheit der Zeit und die Vordringlichkeit des Befristeten / Christian Geyer,"Geyer, Christian [Mitwirkender]; Luhmann, Niklas [Mitwirkender]",2013
Niklas Luhmann: Soziale Systeme,"Horster, Detlef [Herausgeber]",2013
"Niklas Luhmann, Soziale Systeme / hrsg. von Detlef Horster","Horster, Detlef [Herausgeber]",2013
[Luhmann] ; Oblast / Niklas Luhmann ; prevedla: Erna Strniša ; spremna beseda: Jure Simoniti,"Luhmann, Niklas [Verfasser]; Strniša, Erna [Übersetzer]; Simoniti, Jurij [Mitwirkender]",2013
Organisation und Entscheidung : 227. Sitzung am 18. Januar 1978 in Düsseldorf / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",2013
Purotesuto : shisutemu riron to shakai undō / Luhmann Niklas;Hellmann Kai Uwe;Tokuyasu Akira,"Luhmann, Niklas [Verfasser]; Hellmann, Kai Uwe [Verfasser]; Tokuyasu, Akira [Verfasser]",2013
"Selbstreferenz in Literatur und Wissenschaft : Kronauer, Grünbein, Maturana, Luhmann / Florian Lippert","Lippert, Florian [Verfasser]",2013
Shakai kōzō to zemantiku : 3 / Luhmann Niklas ; Takahashi Tōru ; Akahori Saburō ; Anami Tomohiro ; Tokuyasu Akira ; Fukui Kōta ; Mitani Takeshi.,"Luhmann, Niklas. [Verfasser]; Takahashi, Tōru,, 1970- [Mitwirkender]; Akahori, Saburō. [Mitwirkender]; Anami, Tomohiro. [Mitwirkender]; Tokuyasu, Akira. [Mitwirkender]; Fukui, Kōta. [Mitwirkender]; Mitani, Takeshi. [Mitwirkender]",2013
Shakai no seiji / Luhmann Niklas;Komatsu Takeaki.,"Luhmann, Niklas [Verfasser]; Komatsu, Takeaki [Mitwirkender]",2013
Theoretische Soziologie und Rechtstheorie : Kritik und Korrigierung der Theorie von Niklas Luhmann / Béla Pokol,"Pokol, Béla [Verfasser]",2013
Wen xue yi shu shu jian = Schriften zu Kunst und Literatur / Ni ke la si Lu man zhu. Ni er si Wei bo bian. Guo jia jiao yu yan jiu yuan zhu yi. Zhang Jin hui yi,"Luhmann, Niklas [Verfasser]; Werber, Niels [Herausgeber]",2013
Yhteiskunnan järjestelmät : Niklas Luhmannin ajattelu / toimittanut Janne Jalava,"Jalava, Janne [Herausgeber]",2013
"[Die Gesellschaft der Gesellschaft] ; Das Gesellschaft der Gesellschaft, Band 1, koreanisch","Luhmann, Niklas",2012
"[Die Gesellschaft der Gesellschaft] ; Die Gesellschaft der Gesellschaft, Band 2, koreanisch","Luhmann, Niklas",2012
Duale Rahmentheorie Sozialer Arbeit : Luhmanns Systemtheorie und Deweys Pragmatismus im Kontext situativer Interventionen / Werner Schönig,"Schönig, Werner [Verfasser]",2012
Durch Luhmanns Brille : Herausforderungen an Politik und Recht in Lateinamerika und in der Weltgesellschaft / Peter Birle ... (Hrsg.),"Birle, Peter [Herausgeber]; Dewey, Matias Herausgeber]; [Mascareño, Aldo [Herausgeber]",2012
Durch Luhmanns Brille : Herausforderungen an Politik und Recht in Lateinamerika und in der Weltgesellschaft,,2012
El amor : el amor como pasión ; curso dictado durante el semestre de verano de 1969 / Niklas Luhmann. [Trad.: Florencia Martín y Silvia Villegas],"Luhmann, Niklas [Verfasser]",2012
Il diritto della società / Niklas Luhmann. A cura di Luisa Avitabile,"Luhmann, Niklas [Verfasser]",2012
In guter Gesellschaft? : Einführung in die politische Soziologie von Jürgen Habermas und Niklas Luhmann / Tim König,"König, Tim [Verfasser]",2012
In guter Gesellschaft? : Einführung in die politische Soziologie von Jürgen Habermas und Niklas Luhmann,,2012
[Die Realität der Massenmedien] ; La réalité des médias de masse / Niklas Luhmann ; traduit de l'allemand par Flavien Le Bouter,"Luhmann, Niklas [Verfasser]",2012
La sociedad como sistema de comunicación : la teoría sociológica de Niklas Luhmann en 30 lecciones / Osvaldo Dallera,"Dallera, Osvaldo Alfredo [Verfasser]",2012
Lenguaje y sistemas sociales : la teoría sociológica de Jürgen Habermas y Niklas Luhmann / José Luis López de Lizaga,"López de Lizaga, José Luis [Verfasser]",2012
Love as Passion - The Codification of Intimacy / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",2012
Luhmann-Handbuch : Leben - Werk - Wirkung / hrsg. von Oliver Jahraus ...,"Jahraus, Oliver [Herausgeber]; Nassehi, Armin [Herausgeber]; Grizelj, Mario [Herausgeber]; Saake, Irmhild [Herausgeber]; Kirchmeier, Christian [Herausgeber]; Müller, Julian [Mitwirkender]",2012
Luhmann-Handbuch : Leben – Werk – Wirkung,"Jahraus, Oliver [Herausgeber]; Nassehi, Armin [Herausgeber]; Grizelj, Mario [Herausgeber]; Saake, Irmhild [Herausgeber]; Kirchmeier, Christian [Herausgeber]; Müller, Julian [Herausgeber]",2012
Luhmann leicht gemacht / Margot Berghaus,"Berghaus, Margot [Verfasser]",2012
Macht / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",2012
Macht / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",2012
Macht im System / Niklas Luhmann. Hrsg. von André Kieserling,"Luhmann, Niklas [Verfasser]; Kieserling, André [Herausgeber]",2012
Niklas Luhmann y el legado universalistta de su teoría : aportes para el análisis de la complejidad social contemoránea / Hugo Cadenas ; Aldo Mascareño ; Anahí Urquiza (ed.),"Cadenas, Hugo [Herausgeber]; Mascareño, Aldo [Mitwirkender]; Urquiza, Anahí [Mitwirkender]",2012
Ratten im Labyrinth : Niklas Luhmann und die Grenzen der Aufklärung / Norbert Bolz,"Bolz, Norbert [Verfasser]",2012
Ratten im Labyrinth : Niklas Luhmann und die Grenzen der Aufklärung / Norbert Bolz,"Bolz, Norbert [Verfasser]",2012
Real'nost massmedia = Die Realität der Massenmedien <russ.>,"Luhmann, Niklas [Verfasser]",2012
Systemtheorie / Christian Schuldt,"Schuldt, Christian [Verfasser]",2012
[Soziale Systeme] ; Systemy społeczne : zarys ogólnej teorii / Niklas Luhmann ; przeł. Michał Kaczmarczyk.,"Luhmann, Niklas [Verfasser]; Kaczmarczyk, Michał [Mitwirkender]",2012
Vol. 1,,2012
Učenie Niklasa Lumana o kommunikacii / A. V. Nazarčuk,"Nazarčuk, Aleksandr V. [Verfasser]",2012
Ai qing zuo wei ji qing : lun qin mi xing de fu ma hua = Liebe als Passion : zur Codierung von Intimität,"Luhmann, Niklas [Verfasser]",2011
Backsteingiebel und Systemtheorie : Niklas Luhmann - Wissenschaftler aus Lüneburg / Lilli Nitsche. [Hrsg.: Johanna Lutteroth und Andreas J. Meyer],"Nitsche, Lilli [Verfasser]",2011
Clausewitz trifft Luhmann : eine systemtheoretische Interpretation von Clausewitz' Handlungstheorie / Rasmus Beckmann,"Beckmann, Rasmus [Verfasser]",2011
Clausewitz trifft Luhmann : Eine systemtheoretische Interpretation von Clausewitz’ Handlungstheorie,,2011
Die politischen Theorien von Luhmann und Foucault im Vergleich / Jana Kabobel,"Kabobel, Jana [Verfasser]",2011
Die Rhetorik der Exklusion : zum Zusammenhang von Exklusionsthematik und Sozialtheorie / Sina Farzin,"Farzin, Sina [Verfasser]",2011
Disillusioning Modernity : Niklas Luhmann’s Social and Political Theory / Balázs Brunczel,"Brunczel, Balázs [Verfasser]",2011
Sv. 1. Poglavlje 1 - 3,,2011
Sv. 2. Poglalje 4 - 5,,2011
Einführung in die Systemtheorie / Niklas Luhmann. Hrsg. von Dirk Baecker,"Luhmann, Niklas [Verfasser]; Baecker, Dirk [Herausgeber]",2011
I sistemi di Niklas Luhmann / Antonella Chiofalo,"Chiofalo, Antonella [Verfasser]",2011
"""Ich hatte keinen Sex mit Monica Lewinsky!"" : Luhmannsche Alltagsbetrachtungen / Detlef Krause","Krause, Detlef [Verfasser]",2011
Introduction to Systems Theory / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",2011
Liebe als Kommunikationsmedium und als Affektion : Die Systemtheorie von Niklas Luhmann und die Lebensphänomenologie von Michel Henry im Vergleich / Sophia Kattelmann,"Kattelmann, Sophia [Verfasser]",2011
Liebe als Kommunikationsmedium und als Affektion : die Systemtheorie von Niklas Luhmann und die Lebensphänomenologie von Michel Henry im Vergleich / Sophia Kattelmann,"Kattelmann, Sophia [Verfasser]",2011
Ljubezen kot strast : h kodiranju intimnosti / Niklas Luhmann. [Prevedel: Jure Simoniti],"Luhmann, Niklas [Verfasser]",2011
Luhmann leicht gemacht : eine Einführung in die Systemtheorie / Margot Berghaus,"Berghaus, Margot [Verfasser]",2011
Marx - Weber - Luhmann : drei einführende Skizzen / Jens Braun,"Braun, Jens [Verfasser]",2011
Niklas Luhmann zur Einführung / Walter Reese-Schäfer,"Reese-Schäfer, Walter [Verfasser]",2011
Organisation und Entscheidung / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",2011
Politische Theorie im Wohlfahrtsstaat / Niklas Luhmann. Mit einem Nachw. von Michael Hein,"Luhmann, Niklas [Verfasser]; Hein, Michael [Verfasser eines Nachworts]",2011
Ponjattja cili i systemna racionalʹnistʹ : ščodo funkcii͏̈ cilej u socialʹnych systemach / Niklas Luman. Per. z nimecʹkoi͏̈ Mychajla Bojčenka i Vachtanga Kebuladze,"Luhmann, Niklas [Verfasser]",2011
Sprachwandel und soziale Systeme / Lars Erik Zeige,"Zeige, Lars Erik [Verfasser]",2011
Un' illusione perduta : politica e società in Niklas Luhmann / Gabriele De Angelis,"De Angelis, Gabriele [Verfasser]",2011
"Warum haben Sie keinen Fernseher, Herr Luhmann? : letzte Gespräche mit Niklas Luhmann / Wolfgang Hagen (Hg.). Dirk Baecker ...","Luhmann, Niklas [Mitwirkender]; Hagen, Wolfgang [Herausgeber]",2011
Zwischen Überhöhung und Kritik : wie Kulturtheoretiker zeitgenössische Kunst interpretieren / Dagmar Danko,"Danko, Dagmar [Verfasser]",2011
A modernség megfigyelései = Beobachtungen der Moderne <ungar.>,"Luhmann, Niklas [Verfasser]",2010
"Anfeindungen : Carl Schmitts ""Begriff des Politischen"" aus Perspektive der Systemtheorie Niklas Luhmanns / Nicklas Baschek","Baschek, Nicklas [Verfasser]",2010
"Diagnosen der Moderne: Weber, Habermas, Hayek, Luhmann / Ingo Pies/Walter Reese-Schäfer (Hrsg.)","Pies, Ingo [Herausgeber]",2010
Disillusioning modernity : Niklas Luhmann's social and political theory / Balázs Brunczel,"Brunczel, Balázs [Verfasser]",2010
"Foucault, Luhmann, Habermas, Bourdieu : une génération repense le droit / Pierre Guibentif","Guibentif, Pierre [Verfasser]",2010
Kunstautonomien : Luhmann und Bourdieu / Christian Hartard,"Hartard, Christian [Verfasser]",2010
Le pouvoir / Niklas Luhmann. Trad. française par Stéphane Bouchard,"Luhmann, Niklas [Verfasser]",2010
Ljubav kao strast : prilog kodiranju intimnosti,"Luhmann, Niklas [Verfasser]",2010
Los derechos fundamentales como institución : (aportación a la sociología política) / Niklas Luhmann. Universidad Iberoamericana,"Luhmann, Niklas [Verfasser]",2010
Love : a sketch / Niklas Luhmann. Ed. by André Kieserling. Transl. by Kathleen Cross,"Luhmann, Niklas [Verfasser]",2010
Love : A Sketch / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",2010
Luhmann-Lektüren / Dirk Baecker ... Hrsg. von Wolfram Burckhardt,"Baecker, Dirk [Mitwirkender]; Burckhardt, Wolfram [Herausgeber]",2010
Madḫal ila naẓarīya al-ansāq / Nīkulaus Lūmān. Tarǧamat: Yūsuf Fahmī Ḥiǧāzī. Murāǧaʿa wa-taqdīm: Rāmiz Mullā,"Luhmann, Niklas [Verfasser]",2010
"Medien und Gesellschaft : Die Medienkonzepte von Talcott Parsons, Jürgen Habermas und Niklas Luhmann / Jan Künzler","Künzler, Jan [Verfasser]",2010
Ökológiai kommunikáció : képes-e felkészülni a modern társadalom az ökológiai veszélyekre? / Niklas Luhmann. [Ford. Brunczel Balázs]. Alkalmazott Kommunikációtudományi Intézet,"Luhmann, Niklas [Verfasser]",2010
"Ökologische Aufklärung : 25 Jahre ""ökologische Kommunikation"" / Christian Büscher ; Klaus Peter Japp (Hrsg.)","Büscher, Christian [Herausgeber]",2010
Ökologische Aufklärung : 25 Jahre „Ökologische Kommunikation“,,2010
[Organisation und Entscheidung] ; Organización y decisión / Niklas Luhmann ; traductor: Darío Rodríguez Mansilla,"Luhmann, Niklas [Verfasser]",2010
Politische Soziologie / Niklas Luhmann. Hrsg. von André Kieserling,"Luhmann, Niklas [Verfasser]; Kieserling, André [Herausgeber]",2010
Rainald Goetz - Irre als System / Jan Drees,"Drees, Jan [Verfasser]",2010
Reflexion - Identität - Geist : Hegel als (Post-)Luhmannscher Denker? / Sebastian Brandl,"Brandl, Sebastian [Verfasser]",2010
Systèmes sociaux : esquisse d'une théorie générale / Niklas Luhmann. Trad. de l'allemand par Lukas K. Sosoe,"Luhmann, Niklas [Verfasser]",2010
Überkomplexe Gesellschaft : eine Kritik der Systemtheorie Niklas Luhmanns / Dirk Martin,"Martin, Dirk [Verfasser]",2010
"Verantwortung, Risiko, Identität : ein soziologischer Blick auf Verantwortungsphänomene / Benjamin Weil","Weil, Benjamin [Verfasser]",2010
[Wie ist die soziale Ordnung möglich?] ; ¿Cómo es posible el órden social? / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",2009
Die Realität der Massenmedien / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",2009
Die soziale Arbeit als Funktionssystem der Gesellschaft / Olaf Maaß. Mit einem Vorw. von Peter Fuchs,"Maaß, Olaf [Verfasser]",2009
Funktion und Gottesbegriff : der Einfluss der Religionssoziologie auf die Theologie am Beispiel von Niklas Luhmann und Falk Wagner / Rainer Dahnelt,"Dahnelt, Rainer [Verfasser]",2009
Gewissensmanagement in Organisationen : Möglichkeiten im Umgang mit corporate social responsibility / Paul Reinbacher. Mit Geleitw. von Helmut Staubmann und Christine Gruber,"Reinbacher, Paul [Verfasser]",2009
Lehrbuch (System)Theorien der sozialen Arbeit / Michael Klassen,"Klassen, Michael [Verfasser]",2009
Niklas Luhmann : en innføring / Walter Reese-Schäfer. Overs. av Tore Eriksen og Are Eriksen,"Reese-Schäfer, Walter [Verfasser]",2009
Økologisk kommunikasjon = Ökologische Kommunikation <norweg.>,"Luhmann, Niklas [Verfasser]",2009
Realność mediów masowych = Die Realität der Massenmedien. <poln.>,"Luhmann, Niklas [Verfasser]; Barbacka, Joanna [Mitwirkender]; Fleischer, Michael [Mitwirkender]",2009
Samoopisanija / Niklas Luman. Per. s nemeckogo pod red. Olega Nikiforova i Aleksandra Antonovskogo,"Luhmann, Niklas [Verfasser]",2009
Shakai no kagaku : 1 / Luhmann Niklas ; Tokuyasu Akira.,"Luhmann, Niklas [Verfasser]; Tokuyasu, Akira [Sonstige]",2009
Shakai no kagaku : 2 / Luhmann Niklas ; Tokuyasu Akira.,"Luhmann, Niklas [Verfasser]; Tokuyasu, Akira [Sonstige]",2009
1.,,2009
2.,,2009
She hui de fa lü = Das Recht der Gesellschaft / Lu man zhu. Zheng Yi qian yi,"Luhmann, Niklas [Verfasser]",2009
She hui zhi jing ji = Die Wirtschaft der Gesellschaft / Ni ke la si Lu man zh. Tang Zhi jie ; Lu Gui xian yi zhu,"Luhmann, Niklas [Verfasser]",2009
She hui zhong de fa = Das Recht der Gesellschaft / Ni ke la si Lu man zhu. Guo li bian yi guan zhu yi ; Li Jun tao yi,"Luhmann, Niklas [Verfasser]",2009
She hui zhong de yi shu = Die Kunst der Gesellschaft / Ni ke la si Lu man zhu. Zhang Jin hui yi. Lu Gui xian shen ding,"Luhmann, Niklas [Verfasser]",2009
[Religiöse Dogmatik und gesellschaftliche Evolution] ; Sociología de la religión / Niklas Luhmann ; traductores: Marco Antonio Ornelas Esquinca y Pedro Morandé Court,"Luhmann, Niklas [Verfasser]",2009
Sotsiaalsed süsteemid / Niklas Luhmann. Tõlkinud Piret Metspalu,"Luhmann, Niklas [Verfasser]",2009
Soziologische Aufklärung 1 : Aufsätze zur Theorie sozialer Systeme / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",2009
Soziologische Aufklärung 1-6 : Sonderedition / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",2009
Soziologische Aufklärung 2 : Aufsätze zur Theorie der Gesellschaft / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",2009
"Soziologische Aufklärung 3 : Soziales System, Gesellschaft, Organisation / Niklas Luhmann","Luhmann, Niklas [Verfasser]",2009
Soziologische Aufklärung 4 : Beiträge zur funktionalen Differenzierung der Gesellschaft / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",2009
Soziologische Aufklärung 5 : Konstruktivistische Perspektiven / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",2009
Systemtheorie und Pädagogik : zur Relevanz von Edukation und Bildung / Sabine Yvonne Scheef,"Scheef, Sabine Yvonne [Verfasser]",2009
Szociális rendszerek : egy általános elmélet alapvonalai = Soziale Systeme <ungar.>,"Luhmann, Niklas [Verfasser]",2009
