Title,Author,Publication Year
"Wer soll Hüter der Verfassung sein? : Abhandlungen zur Theorie der Verfassungsgerichtsbarkeit in der pluralistischen, parlamentarischen Demokratie / Hans Kelsen. Hrsg. und mit einer Einf. und Auswahlbibliogr. vers. von Robert Ch. van Ooyen","Kelsen, Hans [Verfasser]; Ooyen, Robert Chr. van [Herausgeber]",2008
Bd. 2. Veröffentlichte Schriften 1911; Halbbd. 1,,2008
Bd. 2. Veröffentlichte Schriften 1911; Halbbd. 2,,2008
Čista teorija prava : uvod u problematiku pravne nauke / Hans Kelzen. Preveo Danilo N. Basta,"Kelsen, Hans [Verfasser]",2007
El pensamiento político de Hans Kelsen (1911 - 1920) : los orígenes de De la esencia y valor de la democracia / Sara Lagi,"Lagi, Sara [Verfasser]",2007
El proceso constitucional de unificación de Austria con Alemania  / Hans Kelsen. [Trad. del alemán al catalán: Rolf-Michael Gaser],"Kelsen, Hans [Verfasser]; Domínguez García, Fernando",2007
Hans Kelsen und der Rechtspositivismus / Gerald Seibold,"Seibold, Gerald [Verfasser]",2007
Hans Kelsen und politische Bildung im modernen Staat : Vorträge in der Wiener Volksbildung ; Schriften zu Kritikfähigkeit und Rationalismus / von Tamara Ehs,"Ehs, Tamara [Verfasser]",2007
Hansu Keruzen jiden / Nagao Ryūichi yaku,"Kelsen, Hans [Verfasser]",2007
"Kommentar zur österreichischen Reichsratswahlordnung : (Gesetz vom 26. Jänner 1907, RGBl. Nr. 17) / von Hans Kelsen","Kelsen, Hans [Verfasser]",2007
"La controverse sur ""le gardien de la constitution"" et la justice constitutionnelle: Kelsen contre Schmitt = Der Weimarer Streit um den Hüter der Verfassung und die Verfassungsgerichtsbarkeit: Kelsen gegen Schmitt ; [organisée le 15 juin 2006 par le Centre Marc Bloch de Berlin, centre franco-allemand de recherches en sciences sociales] / [Université Panthéon-Assas (Paris II)]. Sous la dir. de Olivier Beaud et Pasquale Pasquino","Beaud, Olivier [Herausgeber]",2007
La teoría del Estado de Dante Alighieri / Hans Kelsen. Ed. y trad. de Juan Luis Requejo Pagés,"Kelsen, Hans [Verfasser]",2007
"Positivismus, Werterelativismus und Demokratie bei Hans Kelsen / Brigitte Lanz","Lanz, Brigitte [Verfasser]",2007
Bd. 1. Veröffentlichte Schriften 1905 - 1910 und Selbstzeugnisse,,2007
Werke / Hans Kelsen ; herausgegeben von Matthias Jestaedt ; in Kooperation mit dem Hans-Kelsen-Institut,"Kelsen, Hans [Verfasser]; Jestaedt, Matthias [Herausgeber]",2007
De la esencia y valor de la democracia / Hans Kelsen. Trad. y nota preliminar de Juan Luis Requejo Pagés,"Kelsen, Hans [Verfasser]",2006
Griechische Philosophie im Spiegel Hans Kelsens : Ergebnisse einer internationalen Veranstaltung in Wien (2. Dezember 2005) / hrsg. von Robert Walter ... Mit Beitr. von Clemens Jabloner ...,"Walter, Robert [Herausgeber]; Jabloner, Clemens [Mitwirkender]",2006
Kelsen e il Leviatano / Mario Motta,"Motta, Mario [Verfasser]",2006
Legale und/oder legitime Diktatur? : die Rezeption von Carl Schmitt und Hans Kelsen in der schweizerischen Staatsnotrechtslehre zur Zeit des Zweiten Weltkrieges / Arturo Casanova,"Casanova, Arturo [Verfasser]",2006
Legge del Reich e legge del Land nella costituzione austriaca / Hans Kelsen. A cura di Nicoletta Bersier Ladavac,"Kelsen, Hans [Verfasser]",2006
Qui doit être le gardien de la constitution? : [citations] / Hans Kelsen. Trad. et introd. de Sandrine Baume,"Kelsen, Hans [Verfasser]",2006
Verteidigung der Demokratie : Abhandlungen zur Demokratietheorie / Hans Kelsen. Ausgew. und hrsg. von Matthias Jestaedt und Oliver Lepsius,"Kelsen, Hans [Verfasser]; Jestaedt, Matthias [Herausgeber]",2006
Vom Reinheitspostulat zur Grundnorm : Logik und Methode der reinen Rechtslehre Hans Kelsens / Stefan Uecker,"Uecker, Stefan [Verfasser]",2006
ʿAl mahûtāh we-ʿarḵāh šel had-dēmôqraṭyā / Hans Qelzen. Be-targûmô šel haš-šôfēṭ (be-dîmôs) Yiṣḥāq Englard. ham-Māḵôn hay-Yiśreʾēlît le-Dēmôqraṭyā,"Kelsen, Hans [Verfasser]",2005
Čista teorija prava : uvod v problematiko pravne znanosti / Hans Kelsen. Prevedla: Amalija Maček Mergole,"Kelsen, Hans [Verfasser]",2005
Controverses sur la théorie pure du droit : remarques critiques sur Georges Scelle et Michel Virally / de Hans Kelsen. [Avant-propos Charles Leben. Préf. Robert Kolb]. Université Panthéon-Assas (Paris II),"Kelsen, Hans [Verfasser]",2005
Democrazia e costituzione in Hans Kelsen e Carl Schmitt / Marco Caserta,"Caserta, Marco [Verfasser]",2005
El derecho subjetivo en Hans Kelsen / Diego Medina Morales,"Medina Morales, Diego [Verfasser]",2005
Hans Kelsen : Staatsrechtslehrer und Rechtstheoretiker des 20. Jahrhunderts / hrsg. von Stanley L. Paulson und Michael Stolleis,"Paulson, Stanley L. [Herausgeber]",2005
Hans Kelsen als Verfassungsrichter / von Robert Walter,"Walter, Robert [Verfasser]",2005
Hans Kelsen und das Völkerrecht : Ergebnisse eines internationalen Symposiums in Wien (1. - 2. April 2004) / hrsg. von Robert Walter ... Mit Beitr. von Jochen Abr. Frowein ...,"Walter, Robert [Herausgeber]; Frowein, Jochen Abr. [Mitwirkender]",2005
La forma e l'identità : democrazia e costituzione in Hans Kelsen e Carl Schmitt / Marco Caserta,"Caserta, Marco [Verfasser]",2005
La teoria di Kelsen : contributi alla dottrina pura del diritto / Robert Walter. A cura di Antonino Scalone,"Walter, Robert [Verfasser]",2005
Rechtspositivismus und Rechtstheorie : das Verhältnis beider im Werke Hans Kelsens / Gabriel Nogueira Dias,"Dias, Gabriel Nogueira [Verfasser]",2005
A New Science of Politics : Hans Kelsen's Reply to Eric Voegelin's 'New Science of Politics'. A Contribution to the Critique of Ideology / Hans Kelsen,"Kelsen, Hans [Verfasser]",2004
"A new science of politics : Hans Kelsen's reply to Eric Voegelin's ""New science of politics"" ; a contribution to the critique of ideology / Hans Kelsen. Ed. by Eckhart Arnold","Kelsen, Hans [Verfasser]",2004
Čyste pravoznavstvo,"Kelsen, Hans [Verfasser]",2004
Essenza e valore della democrazia / Hans Kelsen. A cura di Agostino Carrino,"Kelsen, Hans [Verfasser]",2004
"Grundnorm - Gemeinwille - Geist : der Grund des Rechts nach Kelsen, Kant und Hegel / Marco Haase","Haase, Marco [Verfasser]",2004
La démocratie : sa nature - sa valeur / Hans Kelsen. Trad. française par Charles Eisenmann. Préf. de Philippe Raynaud,"Kelsen, Hans [Verfasser]",2004
Lineamenti di teoria generale dello stato / Hans Kelsen. A cura di Agostino Carrino,"Kelsen, Hans [Verfasser]; Carrino, Agostino [Herausgeber]",2004
"Subjektive Rechte und personale Identität : die Anwendung subjektiver Rechte bei Immanuel Kant, Carl Schmitt, Hans Kelsen und Hermann Heller / von Marc Schütze","Schütze, Marc [Verfasser]",2004
Weimarer Staatsrechtslehre und Grundgesetz : ein verfassungstheoretischer Vergleich / von Peter Unruh,"Unruh, Peter [Verfasser]",2004
30 Jahre Hans-Kelsen-Institut : Dokumentation eines Festaktes am 30. September 2002 in den Räumlichkeiten des Verwaltungsgerichtshofes in Wien,"Walter, Robert [Herausgeber]",2003
Con esattezza kelseniana : precisazioni sulla Dottrina pura del diritto nelle lettere di Kelsen a Losano / a cura di Nicoletta Bersier Ladavac,"Bersier Ladavac, Nicoletta [Herausgeber]",2003
Der Staat der Moderne : Hans Kelsens Pluralismustheorie / von Robert Chr. van Ooyen,"Ooyen, Robert Chr. van [Verfasser]",2003
[Verfassung <1920.10.01>] ; Die Bundesverfassung vom 1. Oktober 1920 / hrsg.  im Verbindung mit Georg Froehlich und Adolf Merkl von Hans Kelsen. Mit einem Vorw. und einer Einl. von Robert Walter,"Kelsen, Hans [Herausgeber]",2003
Hans Kelsens stete Aktualität : zum 30. Todestag Hans Kelsens / hrsg. von Robert Walter ...,"Walter, Robert [Herausgeber]; Kelsen, Hans",2003
La philosophie de Kelsen : epistémologie de la Théorie pure du droit / Pierre Hack. Faculté de Droit de Genève,"Hack, Pierre [Verfasser]",2003
Politische Ideengeschichte in demokratietheoretischer Absicht : das Beispiel Hans Kelsens und Max Adlers in der Zwischenkriegszeit ; [Vortrag gehalten in der Plenarsitzung am 8. Februar 2002] / Richard Saage. Sächsische Akademie der Wissenschaften zu Leipzig,"Saage, Richard [Verfasser]",2003
Problem suverenosti i teorija međunarodnog prava : prilog jednoj čistoj teoriji prava / Hans Kelzen. Preveo Danilo N. Basta,"Kelsen, Hans [Verfasser]",2003
Pure theory of law / by Hans Kelsen. Transl. from the 2. (rev. and enl.) German ed. by Max Knight,"Kelsen, Hans [Verfasser]",2003
Rechtssoziologie und Rechtswissenschaft : eine Kontroverse (1915/17) / Hans Kelsen/Eugen Ehrlich. Mit einer Einf. von Klaus Lüderssen,"Kelsen, Hans [Mitwirkender]; Ehrlich, Eugen [Mitwirkender]",2003
Rechtssoziologie und Rechtswissenschaft : eine Kontroverse (1915/17) / Hans Kelsen/Eugen Ehrlich. Mit einer Einf. von Klaus Lüderssen,"Kelsen, Hans [Mitwirkender]; Ehrlich, Eugen [Mitwirkender]",2003
Das Verhältnis von Verfassung und einfachem Recht in der Staatsrechtslehre der Weimarer Republik / Götz-Friedrich Schau,"Schau, Götz-Friedrich [Verfasser]",2002
"Direito internacional e estado soberano : Hans Kelsen, Umberto Campagnolo. Organizador Mario G. Losano. [Trad. Marcela Varejão]","Kelsen, Hans [Mitwirkender]; Campagnolo, Umberto [Mitwirkender]; Losano, Mario G. [Herausgeber]",2002
Esencia y valor de la democracia / Hans Kelsen. Trad.: Rafael Luengo Tapia y Luis Legaz Lacambra,"Kelsen, Hans [Verfasser]; Monereo Pérez, José Luis",2002
Les buts de la théorie pure du droit : (1936) / Hans Kelsen. Trad. de l'allemand par Nicoletta Bersier Ladavac. Introd. de Carlos Miguel Herrera. Avant-propos de Nicoletta Bersier Ladavac,"Kelsen, Hans [Mitwirkender]; Herrera, Carlos-Miguel [Mitwirkender]; Bersier Ladavac, Nicoletta [Übersetzer]",2002
Ordenación jurídica y estado postliberal : Hans Kelsen y Carl Schmitt / José Antonio Sanz Moreno,"Sanz Moreno, José Antonio [Verfasser]",2002
Teoría general del Estado / por Hans Kelsen. Trad. de Luis Legaz Lacambra,"Kelsen, Hans [Verfasser]; Monereo Pérez, José Luis",2002
A justiça e o direito natural / Hans Kelsen. Trad. e pref. de João Baptista Machado,"Kelsen, Hans [Verfasser]",2001
Der Glaube an das universale Recht : zur Völkerrechtstheorie Hans Kelsens und seiner Schüler / Jochen von Bernstorff,"Bernstorff, Jochen von [Verfasser]",2001
Glavni problemi teorije državnog prava : razvijeni iz učenja o pravnom propisu / Hans Kelzen. Preveo Danilo N. Basta. Pogovor Stevan K. Vračar,"Kelsen, Hans [Verfasser]",2001
Il mito del remoto della sovranità : saggi su Hobbes e su Kelsen / Francesco De Aloysio,"DeAloysio, Francesco [Verfasser]",2001
Keruzen-to-Vēbā : kachiron-kenkyū-josetsu / Sekiguchi Mitsuharu cho,"Sekiguchi, Mitsuharu [Verfasser]",2001
Shakaigaku-teki-kokka-gainen-no-hōgakuteki-kokka-gainen / Hansu Keruzen. Nori Shisō ... yaku,"Kelsen, Hans [Verfasser]",2001
"Soziale Demokratie : Jean-Jacques Rousseau, Max Adler, Hans Kelsen und die Legitimität demokratischer Herrschaft / Alexander Somek","Somek, Alexander [Verfasser]",2001
Čista teorija prava / Hans Kelzen. Preveo Danilo N. Basta,"Kelsen, Hans [Verfasser]",2000
Doctrina pura a dreptului,"Kelsen, Hans [Verfasser]",2000
Hans Kelsen : storia di tre storie / Mario Patrono. Multa Paucis AG,"Patrono, Mario [Verfasser]",2000
Reine Rechtslehre / von Hans Kelsen,"Kelsen, Hans [Verfasser]",2000
Was ist Gerechtigkeit? / Hans Kelsen. Nachw. von Robert Walter,"Kelsen, Hans [Verfasser]",2000
Hans Kelsen and Carl Schmitt : a juxtaposition / Dan Diner/Michael Stolleis (eds.),"Diner, Dan [Herausgeber]",1999
Hans Kelsens Rechtslehre : [Vortrag gehalten am 16. Juli 1998] / Robert Walter,"Walter, Robert [Verfasser]",1999
La teoria del diritto di Hans Kelsen : una introduzione critica / Bruno Celano,"Celano, Bruno [Verfasser]",1999
O suštini i vrednosti demokratije / Hans Kelzen. [Prevod: Danilo N. Basta]. Centar za Unapređivanje Pravnih Studija,"Kelsen, Hans [Verfasser]",1999
Teoría pura del derecho / Hans Kelsen. [Trad.: Moisés Nilve],"Kelsen, Hans [Verfasser]",1999
Teorija prava Hansa Kelzena / Robert Valter. Preveo Danilo N. Basta,"Walter, Robert [Verfasser]",1999
Théorie pure du droit / Hans Kelsen. Trad. française de la 2. éd. par Charles Eisenmann,"Kelsen, Hans [Verfasser]",1999
Tri priloga čistoj teoriji prava / Robert Valter. Preveo Danilo N. Basta,"Walter, Robert [Verfasser]",1999
Čista teorija prava : uvod u problematiku pravne nauke / Hans Kelzen. Preveo Danilo N. Basta,"Kelsen, Hans [Verfasser]",1998
Die Normenordnung : Staat und Recht in der Lehre Kelsens / Agostino Carrino. [Übers. aus dem Ital. von Claudius Messner],"Carrino, Agostino [Verfasser]",1998
Die Normenordnung : Staat und Recht in der Lehre Kelsens,"Carrino, Agostino [Verfasser]",1998
La democrazia / Hans Kelsen. [Trad. it. di Giorgio Melloni ...],"Kelsen, Hans [Verfasser]; Barberis, Mauro [Herausgeber]",1998
"La nozione di sistema giuridico in Hans Kelsen / Mario G. Losano. Università degli Studi di Milano, Dipartimento Giuridico-Politico, Sezione di Teoria Generale e Informatica del Diritto","Losano, Mario G. [Verfasser]",1998
Novecento restauratore : filosofia e politica in Kelsen / Paolo Bellinazzi,"Bellinazzi, Paolo [Verfasser]",1998
Reine Rechtslehre e dottrina giuridica dello Stato : H. Kelsen e la Costituzione austriaca del 1920 / Giorgio Bongiovanni. Seminario Giuridico della Università di Bologna,"Bongiovanni, Giorgio [Verfasser]",1998
Saggi su Kelsen e Capograssi : due interpretazioni del diritto / Vittorio Frosini,"Frosini, Vittorio [Verfasser]",1998
Šta je pravda : četiri ogleda / Hans Kelzen. Preveli Danilo N. Basta ; Kosta Čavoški. [Glavni i odgovorni urednik Jagoš Đuretić],"Kelsen, Hans [Verfasser]; Đuretić, Jagoš [Herausgeber]",1998
Teoría pura del derecho / Hans Kelsen. Trad. del orig. en elemán Roberto J. Vernengo,"Kelsen, Hans [Verfasser]",1998
Az államelmélet alapvonalai / Hans Kelsen. A német kéziratból ford. és előszóval ellátta: Moór Gyula,"Kelsen, Hans [Verfasser]",1997
Die Norm als Tatsache : zur Normentheorie Hans Kelsens / Carsten Heidemann,"Heidemann, Carsten [Verfasser]",1997
El estado como integración : una controversia de principio / Hans Kelsen. Estudio preliminar y trad. de Juan Antonio García Amado,"Kelsen, Hans [Verfasser]",1997
En defensa de Kelsen / Albert Calsamiglia. Institut de Ciències Polítiques i Socials,"Calsamiglia, Albert [Verfasser]",1997
Hans Kelsens Wege sozialphilosophischer Forschung : Ergebnisse eines internationalen Symposiums in Wien (14. - 15. Oktober 1996) / hrsg. von Robert Walter und Clemens Jabloner. Mit Beitr. von Günter Dux ... sowie Diskussionsberichten und einem Nachtrag zur chronologischen Bibliographie der Werke Kelsens von Christian M. Piska,"Walter, Robert [Herausgeber]; Dux, Günter [Mitwirkender]",1997
Il concetto sociologico e il concetto giuridico dello Stato : studio critico sul rapporto tra Stato e diritto / Hans Kelsen. A cura di Agostino Carrino. [Trad. dal tedesco di: Agostino Carrino],"Kelsen, Hans [Verfasser]; Carrino, Agostino [Herausgeber]",1997
Kelsen: la teoría pura del derecho y el problema de la justicia / Robert Walter. Trad. de Luis Villar Borda. Universidad Externado de Colombia,"Walter, Robert [Verfasser]",1997
"Legality and legitimacy : Carl Schmitt, Hans Kelsen and Hermann Heller in Weimar / David Dyzenhaus","Dyzenhaus, David [Verfasser]",1997
"Problemi fondamentali della dottrina del diritto pubblico : esposti a partire dalla dottrina della proposizione giuridica / Hans Kelsen. A cura di Agostino Carrino. [Trad. italiana di: Agostino Carrino (pref., cap. 1 - 15) e Giuliana Stella (cap. 16 - 30)]","Kelsen, Hans [Verfasser]",1997
Théorie géneŕale du droit et de l'état / trad. de l'anglais par Béatrice Laroche,"Kelsen, Hans [Verfasser]",1997
Théorie juridique et politique chez Hans Kelsen / Carlos Miguel Herrera,"Herrera, Carlos-Miguel [Verfasser]",1997
Hans Kelsen à Geneve : (1933 - 1940) / Nicoletta Bersier Ladavac,"Bersier Ladavac, Nicoletta [Verfasser]; Kelsen, Hans",1996
Hans Kelsen y la norma fundamental / Juan Antonio García Amado,"García Amado, Juan Antonio [Verfasser]",1996
Théorie générale des normes / par Hans Kelsen. Trad. de l'allemand par Olivier Beaud et Fabrice Malkani,"Kelsen, Hans [Verfasser]",1996
Wissenschaftliche Askese und latente Wertepräferenz bei Hans Kelsen / vorgelegt von Wilfried Schneider,"Schneider, Wilfried [Verfasser]",1996
A ilusão da justiça / Hans Kelsen. Trad.: Sérgio Tellaroli. Rev. técnica: Sérgio Servulo da Cunha,"Kelsen, Hans [Verfasser]",1995
Hans Kelsens Völkerrechtslehre : Versuch einer Würdigung / Alfred Rub,"Rub, Alfred [Verfasser]",1995
¿Quién debe ser el defensor de la constitución? / Hans Kelsen. Estudio preliminar de Guillermo Gasió. Trad. y notas de Roberto J. Brie. Supervisión técnica de Eugenio Bulygin,"Kelsen, Hans [Verfasser]",1995
"Rechtserfahrung und Reine Rechtslehre / [Symposium aus Anlass des 20. Todestages von Hans Kelsen, Neapel, im Dezember 1993]. Agostino Carrino ; Günther Winkler (Gesamtred.)","Carrino, Agostino [Herausgeber]",1995
Rechtserfahrung und Reine Rechtslehre,"Carrino, Agostino [Herausgeber]",1995
"Souveränität in Frage gestellt : die Souveränitätslehren von Hans Kelsen, Carl Schmitt und Hermann Heller im Vergleich / Michael W. Hebeisen","Hebeisen, Michael Walter [Verfasser]",1995
Der Staat als Integration,"Kelsen, Hans [Verfasser]",1994
Estudios sobre Kelsen / Letizia Gianformaggio,"Gianformaggio, Letizia [Verfasser]",1994
Kelsen y los marxistas / Óscar Correas. Universidad Autónoma Benito Juárez de Oaxaca,"Correas, Óscar [Verfasser]",1994
Rechtswissenschaft und Rechtserfahrung : methoden- und erkenntniskritische Gedanken über Hans Kelsens Lehre und das Verwaltungsrecht / Günther Winkler,"Winkler, Günther [Verfasser]",1994
Rechtswissenschaft und Rechtserfahrung : Methoden- und erkenntniskritische Gedanken über Hans Kelsens Lehre und das Verwaltungsrecht,"Winkler, Günther [Verfasser]",1994
Reine Rechtslehre : Einleitung in die rechtswissenschaftliche Problematik / Hans Kelsen,"Kelsen, Hans [Verfasser]",1994
Teoria del diritto e dottrina della conoscenza : per la critica della dottrina pura del diritto / Günther Winkler. [Trad. italiana di: Agostino Carrino],"Winkler, Günther [Verfasser]",1994
A democracia / Hans Kelsen. Trad.: Ivone Castilho Benedetti ...,"Kelsen, Hans [Verfasser]",1993
Allgemeine Staatslehre / von Hans Kelsen,"Kelsen, Hans [Verfasser]",1993
"Hans Kelsens Kritik am Naturrecht : die Naturrechtslehre, eine vergebliche Suche nach absoluter Gerechtigkeit / Walter Preiss","Preiss, Walter [Verfasser]",1993
Kelsen e Kant : saggi sulla dottrina pura del diritto / Simone Goyard-Fabre,"Goyard-Fabre, Simone [Verfasser]",1993
O problema da justiça / Hans Kelsen. [Trad.: João Baptista Machado. Trad. do pref.: Ivone Castilho Benedetti],"Kelsen, Hans [Verfasser]",1993
Tres ensayos sobre Kelsen / Enrique Bocardo,"Bocardo, Enrique [Verfasser]",1993
Derecho desobediencia y justicia / Agustín Squella Narducci,"Squella Narducci, Agustín [Verfasser]",1992
"Hans Kelsen und die Rechtssoziologie : Auseinandersetzungen mit Hermann U. Kantorowicz, Eugen Ehrlich und Max Weber / hrsg. von Stanley L. Paulson","Kelsen, Hans [Mitwirkender]; Paulson, Stanley L. [Herausgeber]",1992
Introduction to the problems of legal theory : a translation of the first edition of the Reine Rechtslehre or Pure theory of law / by Hans Kelsen. Transl. by Bonnie Litschewski Paulson and Stanley L. Paulson. With an introd. by Stanley L. Paulson,"Kelsen, Hans [Mitwirkender]; Paulson, Stanley L. [Mitwirkender]; Litschewski Paulson, Bonnie [Übersetzer]",1992
Reine Rechtslehre / Hans Kelsen,"Kelsen, Hans [Verfasser]",1992
Rechtswetenschap en gerechtigheid : wat is de zuivere rechtsleer? : wat is gerechtigheid? / door Hans Kelsen ; vert. [uit het Duits] door M.M. van Praag,"Kelsen, Hans [Verfasser]; Praag, M.M. van [Mitwirkender]",1991
Teoria pura do direito / Hans Kelsen. Tradução: João Baptista Martins,"Kelsen, Hans [Verfasser]",1991
General theory of norms / Hans Kelsen. Transl. by Michael Hartney,"Kelsen, Hans [Verfasser]",1990
"Rechtslehre, Staatssoziologie und Demokratietheorie bei Hans Kelsen / Horst Dreier","Dreier, Horst [Verfasser]",1990
Rechtstheorie und Erkenntnislehre : kritische Anmerkungen zum Dilemma von Sein und Sollen in der reinen Rechtslehre aus geistesgeschichtlicher und erkenntnistheoretischer Sicht / Günther Winkler,"Winkler, Günther [Verfasser]",1990
Rechtstheorie und Erkenntnislehre : Kritische Anmerkungen zum Dilemma von Sein und Sollen in der Reinen Rechtslehre aus geistesgeschichtlicher und erkenntnistheoretischer Sicht,"Winkler, Günther [Verfasser]",1990
Rechtstheorie und Erkenntnislehre gegen reine Rechtslehre? : eine Buchbesprechung und eine Erwiderung / von Robert Walter,"Walter, Robert [Verfasser]",1990
Il problema della sovranità e la teoria del diritto internazionale : contributo per una dottrina pura del diritto  / Hans Kelsen. A cura di Agostino Carrino,"Kelsen, Hans [Verfasser]",1989
Staat und Naturrecht : Aufsätze zur Ideologiekritik / Hans Kelsen. Mit e. Einl. hrsg. von Ernst Topitsch,"Kelsen, Hans [Verfasser]",1989
Théorie pure du droit / Hans Kelsen. Trad. française de la 2. éd. par Charles Eisenmann,"Kelsen, Hans [Verfasser]",1989
Hans Kelsen im Kriegseinsatz der k.u.k. Wehrmacht : e. krit. Würdigung seiner militärtheoret. Angebote / Gerhard Oberkofler ; Eduard Rabofsky,"Oberkofler, Gerhard [Verfasser]; Rabofsky, Eduard [Verfasser]",1988
Hans Kelsen oder die Reinheit der Rechtslehre / Friedrich Koja (Hg.),"Koja, Friedrich [Herausgeber]",1988
La Démocratie : sa nature - sa valeur / Hans Kelsen ; trad. de Charles Eisenmann ; présent. de Michel Troper,"Kelsen, Hans [Verfasser]; Eisenmann, Charles [Übersetzer]",1988
Reine Rechtslehre im Spiegel ihrer Fortsetzer und Kritiker / Gesamtred.: Ota Weinberger ; Werner Krawietz,"Weinberger, Ota [Herausgeber]",1988
Reine Rechtslehre im Spiegel ihrer Fortsetzer und Kritiker,"Weinberger, Ota [Herausgeber]",1988
Tiszta jogtan,"Kelsen, Hans [Verfasser]",1988
Auseinandersetzungen zur reinen Rechtslehre : krit. Bemerkungen zu Georges Scelle u. Michel Virally / Hans Kelsen. Im Auftr. d. Hans-Kelsen-Inst. aus d. Nachlass hrsg. von Kurt Ringhofer u. Robert Walter,"Kelsen, Hans [Verfasser]",1987
Auseinandersetzungen zur Reinen Rechtslehre : Kritische Bemerkungen zu Georges Scelle und Michel Virally,"Kelsen, Hans [Verfasser]",1987
On the issue of the continental shelf : 2 legal opinions / Hans Kelsen,"Kelsen, Hans [Verfasser]",1986
"Rechtslehre, Staatssoziologie und Demokratietheorie bei Hans Kelsen / Horst Dreier","Dreier, Horst [Verfasser]",1986
Die Illusion der Gerechtigkeit : e. krit. Unters. d. Sozialphilosophie Platons / Hans Kelsen. Im Auftr. d. Hans-Kelsen-Inst. aus d. Nachlass hrsg. von Kurt Ringhofer u. Robert Walter,"Kelsen, Hans [Verfasser]",1985
Hans Kelsen : e. Leben im Dienste d. Wiss. ; Bericht über d. Enthüllung d. Büste Kelsens mit Ansprache d. Bundesministers Heinz Fischer u. Laudatio ; Bibliogr. d. Werke Kelsens in systemat. u. chronolog. Form / von Robert Walter,"Walter, Robert [Verfasser]",1985
Marksizam i država : dve razprave u sporu / Hans Kelsen : Maks Adler. [Preveli Danilo Basta ; Dušica Guteša],"Kelsen, Hans [Mitwirkender]; Adler, Max [Mitwirkender]",1985
Reine Rechtslehre : Einleitung in d. rechtswiss. Problematik / Hans Kelsen,"Kelsen, Hans [Verfasser]",1985
Hauptprobleme der Staatsrechtslehre : entwickelt aus d. Lehre vom Rechtssatze / Hans Kelsen,"Kelsen, Hans [Verfasser]",1984
Normas jurídicas e análise lógica : correspondência 1959-1965 / Kelsen--Klug ; tradução direta do alemão pelo Paulo Bonavides,"Kelsen, Hans [Verfasser]; Klug, Ulrich [Verfasser]; Bonavides, Paulo [Übersetzer]",1984
Teoría pura del derecho / H. Kelsen,"Kelsen, Hans [Verfasser]",1984
Teoria pura do direito / Hans Kelsen. Trad. de João Baptista Machado,"Kelsen, Hans [Verfasser]",1984
Reine Rechtslehre,"Kelsen, Hans [Verfasser]",1983
Socialismo y estado : una investigación sobre la teoría política del marxismo / Hans Kelsen. Trad. de Alfonso García Ruiz,"Kelsen, Hans [Verfasser]; Racinaro, Roberto",1982
Vergeltung und Kausalität : e. soziolog. Unters. / Hans Kelsen,"Kelsen, Hans [Verfasser]",1982
Das Problem der Souveränität und die Theorie des Völkerrechts : Beitr. zu e. reinen Rechtslehre / Hans Kelsen,"Kelsen, Hans [Verfasser]",1981
Der soziologische und der juristische Staatsbegriff : krit. Untersuchung d. Verhältnisses von Staat u. Recht / Hans Kelsen,"Kelsen, Hans [Verfasser]",1981
Die Vorentwürfe Hans Kelsens für die österreichische Bundesverfassung / von Georg Schmitz,"Kelsen, Hans [Verfasser]; Schmitz, Georg [Mitwirkender]",1981
La democrazia / Hans Kelsen. Trad. di vari,"Kelsen, Hans [Verfasser]",1981
La giustizia costituzionale / Hans Kelsen. Trad. di Carmelo Geraci. A cura di Carmelo Geraci. Premessa di Antonio LaPergola,"Kelsen, Hans [Verfasser]",1981
La teoria politica del bolscevismo e altri saggi di teoria del diritto e dello stato / Hans Kelsen. A cura di Riccardo Guastini,"Kelsen, Hans [Verfasser]",1981
"Österreichisches Staatsrecht : e. Grundriss, entwicklungsgeschichtl. dargest. / Hans Kelsen","Kelsen, Hans [Verfasser]",1981
Rechtsnormen und logische Analyse : e. Briefwechsel 1959 bis 1965 / Hans Kelsen ; Ulrich Klug,"Kelsen, Hans [Verfasser]; Klug, Ulrich [Verfasser]",1981
Vom Wesen und Wert der Demokratie / Hans Kelsen,"Kelsen, Hans [Verfasser]",1981
Allgemeine Theorie der Normen / Hans Kelsen. Im Auftr. d. Hans-Kelsen-Inst. aus d. Nachlass hrsg. von Kurt Ringhofer u. Robert Walter,"Kelsen, Hans [Verfasser]",1979
[Platonische Liebe] ; Puratonikku rabu / Hans Kelsen cho ; Nagao Ryūichi yaku.,"Kelsen, Hans [Verfasser]; Nagao, Ryūichi,, 1938- [Sonstige]",1979
Pure theory of law / Hans Kelsen,"Kelsen, Hans [Verfasser]",1978
Esencia y valor de la democracia / Hans Kelsen. Trad. Rafael Luengo Tapia ...,"Kelsen, Hans [Verfasser]",1977
Kami to kokka : ideorogī hihan ronshū / Keruzen Hansu,"Kelsen, Hans, 1881-1973 [Verfasser]; Nagao, Ryūichi, 1938- [Sonstige]",1977
Théorie pure du droit / Hans Kelsen. Trad. française de la 2. éd. par Charles Eisenmann,"Kelsen, Hans [Verfasser]",1977
Reine Rechtslehre,"Kelsen, Hans [Verfasser]",1976
The communist theory of law / Hans Kelsen,"Kelsen, Hans [Verfasser]",1976
Was ist Gerechtigkeit? / von Hans Kelsen,"Kelsen, Hans [Verfasser]",1975
