Title,Author,Publication Year
Wirtschaftsgeschichte / Max Weber,"Weber, Max [Verfasser]",2013
Wissenschaft als Beruf / Max Weber. Nachw. von Friedrich Tenbruck,"Weber, Max [Verfasser]",2013
Wissenschaft als Beruf. Politik als Beruf / Max Weber,"Weber, Max [Verfasser]",2013
Zur Psychophysik der industriellen Arbeit / Max Weber,"Weber, Max [Verfasser]",2013
"Brach_ : Sarah Weber ... ; [anlässlich der Ausstellung brach_ vom 13.11. bis 15.12.2012 in den Kunstarkaden, München] / [Hrsg. Kulturreferat der Landeshauptstadt München. Abt. 1/Bildende Kunst. Text Max Schmölz ...]","Schmölz, Max [Mitwirkender]; Weber, Sarah [Illustrator]",2012
Carl Maria von Weber : Große Komponisten / Max Maria von Weber,"Weber, Max Maria von [Verfasser]",2012
Die protestantische Ethik und der Geist des Kapitalismus / Max Weber,"Weber, Max [Verfasser]",2012
Die Wirtschaftsethik der Weltreligionen / Max Weber,"Weber, Max [Verfasser]",2012
Döblins Vision einer Dialektik von Mythos und Moderne : eine interdisziplinäre Studie zu Alfred Döblins Amazonas-Trilogie / Johanna Büchel. Mit einem Vorw. von Thomas Leithäuser,"Büchel, Johanna [Verfasser]; Leithäuser, Thomas [Verfasser eines Vorworts]",2012
El político y el científico / Max Weber. Introd. de Raymond Aron. [Trad. de Francisco Rubio Llorente],"Weber, Max [Verfasser]",2012
Gendai shakai niokeru posuto gōrisei no mondai : Makkusu Vēbā no nokoshita mono = Max Weber / Hijikata Tōru hencho. K. Ahhamu ...,"Hijikata, Tōru [Herausgeber]; Acham, Karl [Mitwirkender]",2012
"Abt. 2, Briefe; Bd. 10. Briefe 1918 - 1920 / hrsg. von Gerd Krumeich und M. Rainer Lepsius. In Zusammenarbeit mit Uta Hinz ...; Halbbd. 1","Krumeich, Gerd [Herausgeber]; Lepsius, M. Rainer [Herausgeber]",2012
"Abt. 2, Briefe; Bd. 10. Briefe 1918 - 1920 / hrsg. von Gerd Krumeich und M. Rainer Lepsius. In Zusammenarbeit mit Uta Hinz ...; Halbbd. 2","Krumeich, Gerd [Herausgeber]; Lepsius, M. Rainer [Herausgeber]",2012
Hinduismus und Buddhismus : Die Wirtschaftsethik der Weltreligionen / Max Weber,"Weber, Max [Verfasser]",2012
Hospodarstvo i suspilʹstvo : narysy sociolohii͏̈ rozuminnja / Maks Veber. Z nimecʹkoi͏̈ movy per. Mykola Kušnir,"Weber, Max [Verfasser]",2012
Izbrannoe : obraz obščestva / Maks Veber. [Sost. toma S. Ja. Levit. Per.: M. I. Levina ...],"Weber, Max [Verfasser]; Levit, S. Ja. [Herausgeber]",2012
Izbrannoe: protestantskaja ėtika i duch kapitalizma / Maks Veber. [Per.: M. I. Levina ...],"Weber, Max [Verfasser]; Gajdenko, Piama Pavlovna",2012
Kenryoku to shihai / Weber Max ; Hamashima Akira,"Weber, Max [Verfasser]; Hamashima, Akira [Mitwirkender]",2012
Konfuzianismus und Taoismus : Die Wirtschaftsethik der Weltreligionen / Max Weber,"Weber, Max [Verfasser]",2012
"La ética protestante y el ""espíritu"" del capitalismo / Max Weber. Trad., nota preliminar y glosario de Joaquín Abellán","Weber, Max [Verfasser]",2012
La notte di Edom : modernità e religione in Max Weber / Andrea Erizi,"Erizi, Andrea [Verfasser]",2012
La racionalidad en Max Weber / Germán Roberto Scalzo Molina,"Scalzo Molina, Germán Roberto [Verfasser]",2012
Marx ve Weber'de doğu toplumları / Lütfi Sunar,"Sunar, Lütfi [Verfasser]",2012
Max Weber : eine Einführung / Volker Kruse ; Uwe Barrelmeyer,"Kruse, Volker [Verfasser]; Barrelmeyer, Uwe [Verfasser]",2012
Max Weber et les paradoxes de la modernité / coordonné par Michael Löwy,"Löwy, Michael [Herausgeber]",2012
Max Weber in politics and social thought : from charisma to canonization / Joshua Derman,"Derman, Joshua [Verfasser]",2012
Max Weber und die Entzauberung der Medienwelt : Theorien und Querelen - eine andere Fachgeschichte / Siegfried Weischenberg,"Weischenberg, Siegfried [Verfasser]",2012
Max Weber und die Entzauberung der Medienwelt : Theorien und Querelen – eine andere Fachgeschichte,,2012
Max Weber zwischen Heinrich Rickert und Johannes von Kries : Drei Studien / Edoardo Massimilla,"Massimilla, Edoardo [Verfasser]; Voermanek, Charlotte [Übersetzer]",2012
Max Weber zwischen Heinrich Rickert und Johannes von Kries : drei Studien / Edoardo Massimilla. Aus dem Ital. übers. von Charlotte Voermanek,"Massimilla, Edoardo [Verfasser]; Voermanek, Charlotte [Übersetzer]",2012
"Max Weber's comparative-historical sociology today : major themes, mode of causal analysis, and applications / Stephen Kalberg","Kalberg, Stephen [Verfasser]",2012
Max Webers Protestantismus-These : Kritik und Antikritik / hrsg. von Christian Fleck,"Fleck, Christian [Herausgeber]",2012
[Vollständige Schriften zu wissenschaftlichen und politischen Berufen] ; Max Webers vollständige Schriften zu wissenschaftlichen und politischen Berufen / John Dreijmanis. Hrsg. und mit einer Einl. von John Dreijmanis. Übers. der Einl.: Dirk Siepmann,"Weber, Max [Verfasser]; Dreijmanis, John [Herausgeber]; Weber, Max",2012
Politik als Beruf / Max Weber. Nachw. von Ralf Dahrendorf,"Weber, Max [Verfasser]",2012
Rationale Schiiten : Ismailitische Weltsichten nach einer postkolonialen Lektüre von Max Webers Rationalismusbegriff / Markus Wachowski,"Wachowski, Markus [Verfasser]",2012
Rationale Schiiten : ismailitische Weltsichten nach einer postkolonialen Lektüre von Max Webers Rationalismusbegriff / Markus Wachowski,"Wachowski, Markus [Verfasser]",2012
Religion und Gesellschaft : gesammelte Aufsätze zur Religionssoziologie / Max Weber,"Weber, Max [Verfasser]",2012
"Religion, Rationalisierung und Kapitalismus : Die Positionen Webers und Elias  im Vergleich / Jürgen Bäumer","Bäumer, Jürgen [Verfasser]",2012
Sazi da morire : soggettività e immagini del mondo in Max Weber / Mirko Alagna,"Alagna, Mirko [Verfasser]",2012
Seine Schriften zur Politik / Max Weber,"Weber, Max [Verfasser]",2012
Seine Schriften zur Sozial- und Wirtschaftsgeschichte / Max Weber,"Weber, Max [Verfasser]",2012
Seine Schriften zur Soziologie und Sozialpolitik / Max Weber,"Weber, Max [Verfasser]",2012
Seine Schriften zur Wissenschaftslehre / Max Weber,"Weber, Max [Verfasser]",2012
Social'naja filosofija Maksa Vebera : metamorfozy i krizisy / A. B. Rachmanov,"Rachmanov, Azat Borisovič [Verfasser]",2012
Sociología de la religión / Max Weber. Trad. y ed. de Enrique Gavilán,"Weber, Max [Verfasser]; Gavilán, Enrique [Herausgeber]",2012
Sociología del poder : los tipos de dominación / Max Weber. Ed. y trad. de Joaquín Abellán,"Weber, Max [Verfasser]",2012
Sur le travail industriel / Max Weber. Trad. de Paul-Louis van Berg. Introd. et postface de Pierre Desmarez et Pierre Tripier,"Weber, Max [Verfasser]; Berg, Paul-Louis van [Übersetzer]",2012
Verwerfungen in Modernisierungsprozessen : soziologische Querschnitte / Anton Sterbling,"Sterbling, Anton [Verfasser]",2012
Weber and Durkheim : a methodological comparison / Henrik Jensen,"Jensen, Henrik [Verfasser]",2012
Weber und Habermas : Handlung und Ordnung im Vergleich / Sebastian Tegethoff,"Tegethoff, Sebastian [Verfasser]",2012
Weber und Habermas : Handlung und Ordnung im Vergleich / Sebastian D. B. Tegethoff,"Tegethoff, Sebastian D. B. [Verfasser]",2012
Wirtschaft und Gesellschaft / Max Weber,"Weber, Max [Verfasser]",2012
Zur Geschichte der Handelsgesellschaften im Mittelalter / Max Weber,"Weber, Max [Verfasser]",2012
"al- ʿIlm wa-'s-sīyāsa bi-waṣfihumā ḥirfa : iʿdād Wulfġānġ Mūmsin, Wulfġānġ Šlūštir, Birǧīt Mūrġinbrūd / Māks Fībir ; tarǧamat Ǧūrǧ Kattūra ; murāǧaʿat wa-taqdīm Riḍwān as-Saiyid","Weber, Max [Verfasser]; Kattūra, Ǧūrǧ [Übersetzer]",2011
Aʿmāl Māks Fībir,"Weber, Max [Verfasser]",2011
Bearbeitungs- und Prüfungsleitfaden neue MaRisk / Autoren dieses Bd.: Axel Becker ... [Diesen Bd. betreuende Hrsg.: Axel Becker ...],"Becker, Axel [Mitwirkender]; Englisch, Rainer Mitwirkender]; Held, Rolf [Mitwirkender]; Hoffmann, Jan-Arne [Mitwirkender]; Hormanski, Adam [Mitwirkender]; Krebs, Thomas [Mitwirkender]; Martin, Marcus [Mitwirkender]; Stegner, Philip [Mitwirkender]; Volk, Tobias [Mitwirkender]; [Weber, Max [Mitwirkender]; Wehn, Carsten Mitwirkender]; [Berndt, Michael [Herausgeber]; Klein, Jochen [Herausgeber]; Drathen, Carsten von [Mitwirkender]; Altinbas, Yener [Mitwirkender]; Kleemann, Nicola [Mitwirkender]; Mantell, Gordon [Mitwirkender]; Palluch, Caroline [Mitwirkender]; Siegl, Jürgen [Mitwirkender]",2011
[Weber] ; Die protestantische Ethik und der Geist des Kapitalismus / Max Weber,"Weber, Max [Verfasser]",2011
Die protestantische Ethik und der Geist des Kapitalismus : Vollständige Ausgabe / Max Weber,"Weber, Max [Verfasser]; Kaesler, Dirk [Herausgeber]",2011
Dissimulazione e tragedia : sei conversazioni su Paolo Sarpi e Max Weber / a cura di Giuliano Martufi,"Martufi, Giuliano [Herausgeber]",2011
Etyka protestancka i duch kapitalizmu / Max Weber. Przeł. i wstępem opatrzyła Dorota Lachowska,"Weber, Max [Verfasser]",2011
"Abt. 3, Vorlesungen und Vorlesungsnachschriften; Bd. 6. Abriß der universalen Sozial- und Wirtschaftsgeschichte : Mit- und Nachschriften 1919/20; Buch. / Hrsg. von Wolfgang Schluchter in Zusammenarbeit mit Joachim Schröder","Schluchter, Wolfgang [Herausgeber]; Schröder, Joachim [Herausgeber]",2011
"Abt. 3, Vorlesungen und Vorlesungsnachschriften; Bd. 6. Abriß der universalen Sozial- und Wirtschaftsgeschichte : Mit- und Nachschriften 1919/20; CD-ROM. / Hrsg. von Wolfgang Schluchter","Schluchter, Wolfgang [Mitwirkender]",2011
"""Herrschaft"" in der Soziologie Max Webers / Stefan Breuer","Breuer, Stefan [Verfasser]",2011
"Impact of inhomogeneities on non-linear cloud processes / Torsten Weber. [Max-Planck-Institut für Meteorologie ; IMPRS-ESM, International Max Planck Research School on Earth System Modelling]","Weber, Torsten [Verfasser]",2011
Islamische Verantwortungsethik im 17. Jahrhundert : ein weberianisches Verständnis der Handlungsvorstellungen Kātib Čelebis (1609 – 1657) / Florian Zemmin,"Zemmin, Florian [Verfasser]",2011
Kampf und Kultur: Max Webers Theorie der Politik aus der Sicht seiner Kultursoziologie. / Masahiro Noguchi,"Noguchi, Masahiro [Verfasser]",2011
"Kreditwesengesetz : (KWG) ; Kommentar zum KWG inklusive SolvV, LiqV, GroMiKV, MaRisk / Günther Luz ... (Hrsg.)","Luz, Günther [Herausgeber]; Neus, Werner [Herausgeber]; Schaber, Mathias [Herausgeber]; Schneider, Peter Herausgeber]; [Weber, Max [Herausgeber]",2011
[Soziologische Grundbegriffe.] ; Mafāhīm ʼasāssiya fī ʻilm al-ʼğtimāʻ / Taʼlīf: Māks Fībar. Tarğamat: Ṣalāḥ Hilāl. Murağaʻat wa taqdīm: Muḥammad ağ-Ğuhary,"Weber, Max,, 1864-1920. [Verfasser]; Hilāl, Ṣalāḥ. [Sonstige]",2011
Marx - Weber - Luhmann : drei einführende Skizzen / Jens Braun,"Braun, Jens [Verfasser]",2011
Max Weber / Dirk Kaesler,"Käsler, Dirk [Verfasser]",2011
Max Weber / Dirk Kaesler,"Käsler, Dirk [Verfasser]",2011
"Max Weber : class, status and power / Amithab Bhatt","Bhatt, Amitabh [Verfasser]",2011
"Max Weber : la pasión del pensamiento / Joachim Radkau. [Trad.: Edda Webels. Trad. de notas, epílogo, cronología y bibliogr.: Claudia Cabrera. Fondo de Cultura Económica]","Radkau, Joachim [Verfasser]",2011
Max Weber in America / Lawrence A. Scaff,"Scaff, Lawrence A. [Verfasser]",2011
Max Webers Studien des Antiken Judentums : historische Grundlegung einer Theorie der Moderne / Eckart Otto,"Otto, Eckart [Verfasser]",2011
Mennt og máttur / Max Weber. Íslenzk þýding eftir Helga Skúla Kjartansson. Með inngangi eftir Sigurð Líndal,"Weber, Max [Verfasser]",2011
Omul de ştiinţă şi omul politic / Max Weber ; cu o prefaţă de Raymond Aron ; traducere şi note de Ida Alexandrescu,"Weber, Max, 1864-1920. [Verfasser]; Aron, Raymond, 1905-1983. [Sonstige]; Alexandrescu, Ida. [Sonstige]",2011
Parlament und Regierung im neugeordneten Deutschland. : Zur politischen Kritik des Beamtentums und Parteiwesens. / Max Weber,"Weber, Max [Verfasser]",2011
Parlament und Regierung im neugeordneten Deutschland. : zur politischen Kritik des Beamtentums und Parteiwesens / von Max Weber,"Weber, Max [Verfasser]",2011
Politik und Wissenschaft bei Max Weber / von Christoph Steding,"Steding, Christoph [Verfasser]",2011
Racionalidad y tragedia : la filosofía histórica de Max Weber / Eduardo Weisz,"Weisz, Eduardo [Verfasser]",2011
"Reading Marx, Weber and Durkheim today / Susan Visvanathan","Visvanathan, Susan [Verfasser]",2011
Religion und Gesellschaft : gesammelte Aufsätze zur Religionssoziologie / Max Weber,"Weber, Max [Verfasser]",2011
Religionen verstehen : zur Aktualität von Max Webers Religionssoziologie / Agathe Bienfait (Hrsg.),"Bienfait, Agathe [Herausgeber]",2011
Religionen verstehen : Zur Aktualität von Max Webers Religionssoziologie,,2011
Staatssoziologie : Soziologie der rationalen Staatsanstalt und der modernen politischen Parteien und Parlamente / von Max Weber. Mit einer Einf. und Erl. hrsg. von Johannes Winckelmann,"Weber, Max [Verfasser]; Winckelmann, Johannes [Herausgeber]",2011
Staatssoziologie. : Soziologie der rationalen Staatsanstalt und der modernen politischen Parteien und Parlamente. Mit einer Einführung und Erläuterungen hrsg. von Johannes Winckelmann. / Max Weber,"Weber, Max [Verfasser]; Winckelmann, Johannes [Herausgeber]",2011
[Wirtschaft und Gesellschaft.] ; Toplumsal ve ekonomik örgütlenme kuramı / Max Weber; Türkçesi Özer Ozankaya.,"Weber, Max, 1864-1920. [Verfasser]; Ozankaya, Özer. [Sonstige]",2011
Uvod u Maksa Vebera / Folker Hajns. Prevela s nemačkog Aleksandra Kostić,"Heins, Volker [Verfasser]",2011
Wirtschaftsgeschichte : Abriß der universalen Sozial- und Wirtschaftsgeschichte/ von Max Weber. Aus den nachgelassenen Vorlesungen hrsg. von S. Hellmann und M. Palyi,"Weber, Max [Verfasser]; Hellmann, Sigmund [Herausgeber]; Palyi, M. Herausgeber]; [Winckelmann, Johannes [Mitwirkender]",2011
Wirtschaftsgeschichte. : Abriß der universalen Sozial- und Wirtschaftsgeschichte. Aus den nachgelassenen Vorlesungen hrsg. von S. Hellmann und M. Palyi. / Max Weber,"Weber, Max [Verfasser]; Winckelmann, Johannes [Herausgeber]; Palyi, Melchior [Herausgeber]; Hellmann, Sigmund [Herausgeber]",2011
Wissenschaft als Beruf. / Max Weber,"Weber, Max [Verfasser]",2011
Wissenschaft als Beruf / von Max Weber,"Weber, Max [Verfasser]",2011
Ascesi e gabbia d'acciaio : la teologia politica di Max Weber / Francesco Ghia,"Ghia, Francesco [Verfasser]",2010
"Diagnosen der Moderne: Weber, Habermas, Hayek, Luhmann / Ingo Pies/Walter Reese-Schäfer (Hrsg.)","Pies, Ingo [Herausgeber]",2010
Die protestantische Ethik und der Geist des Kapitalismus / Max Weber. Hrsg. und eingeleitet von Dirk Kaesler,"Weber, Max [Verfasser]; Käsler, Dirk [Herausgeber]",2010
Etyka protestancka a duch kapitalizmu,"Weber, Max [Verfasser]",2010
Etyka protestancka a duch kapitalizmu,"Weber, Max [Verfasser]; Baran, Bogdan [Mitwirkender]",2010
Faschismus als Bewegung und Regime : Italien und Deutschland im Vergleich / Maurizio Bach ; Stefan Breuer,"Bach, Maurizio [Verfasser]; Breuer, Stefan [Verfasser]",2010
FASCHISMUS ALS BEWEGUNG UND REGIME : ITALIEN UND DEUTSCHLAND IM VERGLEICH,,2010
"Abt. 1, Schriften und Reden; Bd. 22. Wirtschaft und Gesellschaft : die Wirtschaft und die gesellschaftlichen Ordnungen und Mächte ; Nachlaß; Teilbd. 3. Recht / hrsg. von Werner Gephart und Siegfried Hermes","Gephart, Werner [Herausgeber]; Hermes, Siegfried [Herausgeber]",2010
Grenzüberschreitende Diskurse : Festgabe für Hubert Treiber / hrsg. von Kay Waechter,"Treiber, Hubert [Gefeierter]; Waechter, Kay [Herausgeber]",2010
Il politeismo dei valori / Max Weber. A cura di Francesco Ghia,"Weber, Max [Verfasser]; Ghia, Francesco [Herausgeber]",2010
"Kuptimi i ""çlirimit nga të vlerësuarit"" në shkencat sociologjike e ekonomike / Max Weber ; përktheu Vullnet Muço","Weber, Max [Verfasser]",2010
La bourse / Max Weber. Trad. de l'allemand et précédé d'une introd. par Pierre de Larminat,"Weber, Max [Verfasser]",2010
L' idealtipo weberiano: attualità teorica e potenzialità empiriche / Albertina Oliverio,"Oliverio, Albertina [Verfasser]",2010
Max Weber and Russia / edted by Vesa Oittinen,"Oittinen, Vesa [Herausgeber]",2010
Max Webers Religionssoziologie : eine Neubewertung / Gerhard Preyer,"Preyer, Gerhard [Verfasser]",2010
Max Webers unwiderlegbare Fehlkonstruktionen : die protestantische Ethik und der Geist des Kapitalismus / Heinz Steinert,"Steinert, Heinz [Verfasser]",2010
Max Webers unwiderlegbare Fehlkonstruktionen : Die protestantische Ethik und der Geist des Kapitalismus / Heinz Steinert,"Steinert, Heinz [Verfasser]",2010
[Vollständige Schriften zu akademischen und politischen Berufen] ; Max Webers vollständige Schriften zu akademischen und politischen Berufen / John Dreijmanis (Hg.). Hrsg. und mit einer Einl. von John Dreijmanis. Übers. der Einl. und engl. Anm.: Dorothea Herlyn. Korrekturen: Ute Siewerts,"Weber, Max [Verfasser]; Dreijmanis, John [Herausgeber]; Weber, Max",2010
"Mbi disa kategori të sociologjisë ""kuptimore""","Weber, Max [Verfasser]",2010
"""Objektivität"" als faires Spiel : Wissenschaft als Politik bei Max Weber / Kari Palonen","Palonen, Kari [Verfasser]",2010
"""Objektivität"" als faires Spiel : Wissenschaft als Politik bei Max Weber / Kari Palonen","Palonen, Kari [Verfasser]",2010
Poliitika kui elukutse ja kutsumus,"Weber, Max [Verfasser]",2010
Politik als Beruf. / Max Weber,"Weber, Max [Verfasser]",2010
Politik als Beruf / von Max Weber,"Weber, Max [Verfasser]",2010
"Por qué no se deben hacer juicios de valor en la sociología y en la economía : (el sentido de ""no hacer juicios de valor"" en la sociología y en la economía) / Max Weber. Ed. de Joaquín Abellán","Weber, Max [Verfasser]",2010
"Religion und Gesellschaft : gesammelte Aufsätze zur Religionssoziologie ; [die protestantische Ethik und der Geist des Kapitalismus, die Wirtschaftsethik der Weltreligionen u.a.]  / Max Weber","Weber, Max [Verfasser]",2010
Roman agrarian history : the political economy of ancient Rome / Max Weber. Transl. by Richard I. Frank,"Weber, Max [Verfasser]",2010
Tre studi su Weber : fra Rickert e von Kries / Edoardo Massimilla,"Massimilla, Edoardo [Verfasser]",2010
Weber : życie i dzieło / Dirk Kaesler. Przeł. Sława Lisiecka. Przekł. przejrzała Wanda Lipnik,"Käsler, Dirk [Verfasser]",2010
Wirtschaft und Gesellschaft : Grundriss der verstehenden Soziologie ; zwei Teile in einem Band / Max Weber,"Weber, Max [Verfasser]",2010
Wirtschaftssoziologie nach Max Weber / Andrea Maurer (Hrsg.). Mit einem Vorw. von Richard Swedberg,"Maurer, Andrea [Herausgeber]",2010
Wirtschaftssoziologie nach Max Weber,,2010
"Acción, orden y cultura / estudios para programa de investigación en conexión con Max Weber / Wolfgang Schluchter. [Trad.: Lía E. Cavadas]","Schluchter, Wolfgang [Verfasser]",2009
Amerika-no-seisatsu : Tokuviru-Uēbā-Adoruno = Selbstbetrachtung aus der Ferne / Kurausu Offe cho. Noguchi Masahiro yaku,"Offe, Claus [Verfasser]",2009
Calvinismus und Kapitalismus / Max Weber,"Weber, Max [Verfasser]",2009
Crítica a Stammler y otros textos / Max Weber. Ed. y trad. a cargo de Javier Rodríguez Martínez. Centro de Investigaciones Sociológicas,"Weber, Max [Verfasser]; Rodríguez Martínez, Javier [Herausgeber]",2009
Der Nationalstaat und die Volkswirtschaftspolitik / Max Weber,"Weber, Max [Verfasser]",2009
Der Sinn der Institutionen : Mehr-Ebenen- und Mehr-Seiten-Analyse / Mateusz Stachura ... (Hrsg.),"Stachura, Mateusz [Herausgeber]",2009
Der Sozialismus / Max Weber,"Weber, Max [Verfasser]",2009
Die Entzauberung der Welt : sechs Studien zu Max Weber / Wolfgang Schluchter,"Schluchter, Wolfgang [Verfasser]",2009
Die Entzauberung der Welt : Studien zu Themen von Max Weber / Hartmut Lehmann,"Lehmann, Hartmut [Verfasser]",2009
Die protestantische Ethik und der Geist des Kapitalismus / Max Weber,"Weber, Max [Verfasser]",2009
Dinamiche del significato : ipotesi per il ritorno da Schütz a Weber / Claudia Damari,"Damari, Claudia [Verfasser]",2009
Distribution of quantum information between an atom and two photons  / Bernhard Weber. Max-Planck-Institut für Quantenoptik,"Weber, Bernhard [Verfasser]",2009
Erziehung als Wertsphäre : eine Institutionenanalyse nach Max Weber / Robert Stölner,"Stölner, Robert [Verfasser]",2009
Fundamentos sociales de la decadencia de la cultura antigua / Max Weber. Introd. de Luis Manuel Valdés Villanueva. Trad. de Santiago Recio Muñiz,"Weber, Max [Verfasser]; Valdés Villanueva, Luis Manuel [Herausgeber]; Recio Muñiz, Santiago [Übersetzer]",2009
"""Gerechtigkeit und Recht zu üben"" (Gen 18,19) : Studien zur altorientalischen und biblischen Rechtsgeschichte, zur Religionsgeschichte Israels und zur Religionssoziologie ; Festschrift für Eckart Otto zum 65. Geburtstag / hrsg. von Reinhard Achenbach und Martin Arneth","Achenbach, Reinhard [Herausgeber]; Otto, Eckart [Gefeierter]",2009
"Abt. 1, Schriften und Reden; Bd. 24. Wirtschaft und Gesellschaft : Entstehungsgeschichte und Dokumente / dargest. und hrsg. von Wolfgang Schluchter","Schluchter, Wolfgang [Herausgeber]",2009
"Abt. 3, Vorlesungen und Vorlesungsnachschriften; Bd. 1. Vorlesungen 1894 - 1898 / hrsg. von Wolfgang J. Mommsen in Zs.-Arb. mit Cristof Judenau ...","Mommsen, Wolfgang J. [Herausgeber]",2009
"Abt. 3, Vorlesungen und Vorlesungsnachschriften; Bd. 4. Vorlesungen 1895 - 1898 / hrsg. von Rita Aldenhoff-Hübinger in Zusammenarbeit mit Silke Fehlemann","Aldenhoff-Hübinger, Rita [Herausgeber]",2009
"Abt. 3, Vorlesungen und Vorlesungsnachschriften; Bd. 7. Allgemeine Staatslehre und Politik (Staatssoziologie) : unvollendet ; Mit- und Nachschriften 1920 / hrsg. von Gangolf Hübinger in Zusammenarbeit mit Andreas Terwey","Hübinger, Gangolf [Herausgeber]",2009
Hobbuzu kara shihai no shakaigaku e : hobbuzu uēbā pāsonzu ni okeru chitsujo no riron / Ikeda Taishin,"Ikeda, Taishin, 1969- [Verfasser]",2009
Intelectuales y burocracia : vigencia de Max Weber / Gina Zabludovsky Kuper,"Zabludovsky, Gina [Verfasser]",2009
La ciencia como profesión / Max Weber. Ed. de Joaquín Abellán,"Weber, Max [Verfasser]; Abellán, Joaquín [Herausgeber]",2009
La ciencia como profesión,"Weber, Max [Verfasser]; Abellán, Joaquín [Herausgeber]",2009
La ética protestante y el espíritu del capitalismo / Max Weber. Trad. por Luis Legaz Lacambra. Presentación: Jesús López Medel. Revista de Derecho Privado,"Weber, Max [Verfasser]",2009
La objetividad del conocimiento en la ciencia social y en la política social / Max Weber. Ed. de Joaquín Abellán,"Weber, Max [Verfasser]",2009
"Laut DAI (Deutsches Aktien Institut) sinkt der Aktienanteil, der von Privatinvestoren gehalten wird, seit Jahren. Welche Maßnahmen sollten börsennotierte Gesellschaften und der Gesetzgeber ergreifen, um diesem Trend entgegen zu wirken? / Max-Felix Weber","Weber, Max-Felix [Verfasser]",2009
"[Schluchter] ; Makkusu Vēbā no kenkyū senryaku : Marukusu to Pāsonzu no aida / W. Shurufutā cho ; Sano Makoto, Hayashi Takaya yaku","Schluchter, Wolfgang [Verfasser]",2009
Max Weber / Laurent Fleury,"Fleury, Laurent [Verfasser]",2009
Max Weber / Joachim Radkau. Transl. by Patrick Camiller,"Radkau, Joachim [Verfasser]",2009
Max Weber et Karl Marx / Karl Löwith. Trad. de l'allemand Marianne Dautrey. Préf. de Enrico Donaggio,"Löwith, Karl [Verfasser]",2009
Max Weber et le politique /  Fondation Maison des Sciences de l'Homme ; Réseau Européen Droit et Société. Sous la dir. de Hinnerk Bruhns et Patrice Duran,"Bruhns, Hinnerk [Herausgeber]",2009
Max Weber ou la démocratie inachevée / Jean-Marie Vincent. Préf. de Catherine Colliot-Thélène,"Vincent, Jean-Marie [Verfasser]",2009
Max Weber und die Krise der Wissenschaft : eine Debatte in Weimar / Richard Pohle,"Pohle, Richard [Verfasser]",2009
"Max Weber, l'histoire ouverte : réflexions croisées sur le statut scientifique et l'actualité du propos wébérien / sous la dir. de Claude Proeschel","Proeschel, Claude [Herausgeber]",2009
"Max Weber, The Protestant ethic and the spirit of capitalism : the Talcott Parsons translation interpretations / ed. by Richard Swedberg","Weber, Max [Verfasser]; Swedberg, Richard [Herausgeber]; Weber, Max",2009
Politik als Beruf : Zweiter Vortrag (4) vor dem Freistudentischen Bund / Max Weber,"Weber, Max [Verfasser]",2009
"Politik als Beruf, Wissenschaft als Beruf : vollständige Lesung ; MP3-CD / Max Weber. Gelesen von G. S. Bolkonskij","Weber, Max [Mitwirkender]; Bolkonskij, G. S. [Mitwirkender]",2009
Politikai szociológia : politikai közösségek ; az uralom / Max Weber. [Ford. és a jegyzeteket készítette Erdélyi Ágnes],"Weber, Max [Verfasser]",2009
[Die protestantische Ethik und der Geist des Kapitalismus] ; Protestan ahlakı ve kapitalizm ruhu / Max Weber ; çev. Gülistan Solmaz.,"Weber, Max. [Verfasser]",2009
Schreckliche Freiheit und Verantwortung : Überlegungen zur Wiedergewinnung eines philosophischen Schuldbegriffs / Thomas Ebers,"Ebers, Thomas [Verfasser]",2009
Sociologija Maksa Vebera,"Djurić, Mihailo [Verfasser]",2009
Sozialismus / Max Weber,"Weber, Max [Verfasser]",2009
"Abt. 1, Schriften und Reden; Bd. 22. Wirtschaft und Gesellschaft : die Wirtschaft und die gesellschaftlichen Ordnungen und Mächte ; Nachlaß; Teilbd. 1. Gemeinschaften / hrsg. von Wolfgang J. Mommsen in Zusammenarbeit mit Michael Meyer","Mommsen, Wolfgang J. [Herausgeber]",2009
"Abt. 1, Schriften und Reden; Bd. 22. Wirtschaft und Gesellschaft : die Wirtschaft und die gesellschaftlichen Ordnungen und Mächte ; Nachlaß; Teilbd. 4. Herrschaft / hrsg. von Edith Hanke in Zusammenarbeit mit Thomas Kroll","Hanke, Edith [Herausgeber]",2009
The protestant ethic and the spirit of capitalism with other writings on the rise of the West / Max Weber. Transl. and introd. by Stephen Kalberg,"Weber, Max [Verfasser]; Kalberg, Stephen [Herausgeber]",2009
"The quest for modern vocational education - George Kerschensteiner between Dewey, Weber and Simmel / Philipp Gonon","Gonon, Philipp [Verfasser]",2009
The rational and social foundations of music,"Weber, Max [Verfasser]",2009
The religion of India : the sociology of Hinduism and Buddhism / Max Weber. Transl. and ed. by Hans H. Gerth and Don Martindale,"Weber, Max [Verfasser]",2009
Tiede ja politiikka : kutsumus ja ammatti / Max Weber. Suomentanut Tapani Hietaniemi ja Risto Hannula,"Weber, Max [Verfasser]",2009
Wie lassen sich die Aktienanteile von Privatinvestoren steigern? / Max-Felix Weber,"Weber, Max-Felix [Verfasser]",2009
A historian reads Max Weber : essays on the Protestant ethic / Peter Ghosh,"Ghosh, Peter [Verfasser]",2008
